timestamp,rssi,rate,channel,bandwidth,data_length,esp_timestamp,csi_data
2026-04-17T14:39:09.279094,-73,10,1,0,,,"[126, -32, 7, 0, 33, 6, 32, 7, 29, 7, 27, 7, 26, 6, 24, 4, 22, 1, 19, -2, 17, -5, 16, -9, 15, -13, 14, -17, 14, -20, 16, -22, 17, -22, 18, -23, 19, -23, 20, -24, 21, -23, 21, -22, 22, -22, 23, -21, 22, -19, 20, -17, 18, -15, 4, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 2, -12, 9, -12, 8, -12, 5, -12, 4, -11, 3, -10, 2, -10, 2, -8, 2, -7, 1, -6, 1, -5, 0, -4, 0, -1, 0, 1, 1, 2, 1, 3, 0, 4, 0, 7, -1, 10, -1, 13, -3, 16, -3, 19, -3, 22, -2, 24, -2, 27, -1, 28, 0]"
2026-04-17T14:39:09.319446,-76,15,1,0,,,"[30, -32, 1, 0, 12, -25, 11, -24, 10, -25, 9, -25, 9, -24, 9, -24, 8, -24, 8, -24, 9, -23, 9, -23, 8, -22, 8, -21, 8, -21, 9, -20, 9, -20, 9, -19, 9, -17, 8, -17, 8, -16, 8, -16, 7, -16, 7, -16, 9, -14, 9, -13, 9, -12, 2, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -4, 7, -16, 7, -17, 8, -16, 8, -15, 9, -14, 10, -15, 10, -16, 10, -16, 11, -16, 12, -15, 13, -16, 13, -17, 12, -18, 11, -16, 11, -16, 14, -16, 15, -16, 13, -17, 13, -19, 13, -19, 13, -20, 13, -20, 14, -20, 13, -21, 13, -22, 13, -22]"
2026-04-17T14:39:09.356483,-74,10,1,0,,,"[25, -111, 17, 0, 28, -18, 28, -17, 26, -16, 25, -16, 23, -15, 19, -14, 15, -15, 11, -17, 7, -18, 3, -20, -1, -23, -3, -25, -4, -28, -5, -30, -4, -32, -4, -33, -4, -34, -2, -35, -1, -35, -1, -35, 0, -35, 0, -35, 0, -34, 1, -33, 2, -30, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 3, -5, 13, -7, 12, -7, 12, -7, 11, -7, 10, -6, 8, -6, 7, -6, 7, -4, 6, -3, 6, -3, 6, -3, 5, -3, 4, -2, 4, 0, 2, 0, 1, 1, -1, 2, -4, 4, -7, 6, -10, 8, -13, 10, -17, 13, -18, 16, -19, 19, -20, 20, -21]"
2026-04-17T14:39:09.468793,-85,10,1,0,,,"[0, 1, 16, 0, 5, 12, 7, 13, 10, 15, 9, 13, 8, 9, 7, 6, 7, 5, 6, 4, 6, 1, 6, -2, 5, -4, 2, -5, 1, -4, 0, -4, -2, -4, -5, -1, -8, -1, -9, -3, -11, -3, -14, -2, -13, -3, -14, -3, -16, -3, -14, -3, -13, -3, -4, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, 4, -31, 10, -30, 14, -31, 16, -31, 19, -30, 21, -32, 23, -33, 24, -34, 25, -33, 24, -30, 20, -28, 17, -26, 13, -26, 9, -23, 6, -20, 4, -18, 2, -16, 0, -13, 1, -10, 0, -6, -2, -1, -3, 6, -2, 11, -1, 14, 2, 16, 3, 19]"
2026-04-17T14:39:09.504989,-78,10,1,0,,,"[30, -32, 1, 0, -15, -9, -12, -9, -10, -11, -10, -13, -11, -15, -12, -17, -13, -17, -15, -15, -17, -15, -19, -14, -21, -12, -21, -11, -20, -10, -18, -8, -16, -6, -14, -7, -11, -8, -9, -10, -7, -12, -6, -13, -6, -13, -5, -12, -4, -13, -4, -13, -5, -11, -2, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, -21, 2, -22, -1, -24, -5, -26, -7, -26, -8, -27, -9, -27, -11, -28, -11, -29, -11, -29, -11, -27, -11, -25, -12, -24, -14, -20, -16, -18, -18, -17, -21, -16, -25, -15, -27, -18, -27, -21, -28, -22, -28, -23, -26, -25, -23, -26, -19, -25, -17, -24, -13]"
2026-04-17T14:39:09.537268,-73,10,1,0,,,"[24, -127, 17, 0, 23, -18, 21, -16, 20, -15, 18, -15, 16, -15, 13, -16, 10, -17, 6, -18, 2, -20, -2, -22, -5, -25, -7, -27, -8, -29, -7, -31, -7, -33, -5, -34, -3, -35, -2, -34, 0, -34, 1, -34, 2, -33, 3, -32, 3, -30, 3, -27, 3, -25, 1, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 3, -4, 13, -5, 13, -6, 11, -6, 10, -5, 8, -5, 5, -4, 4, -3, 4, -2, 3, -2, 2, -1, 2, 0, 1, 2, 0, 2, 0, 4, -2, 5, -3, 6, -4, 6, -6, 7, -8, 9, -11, 10, -14, 11, -17, 13, -18, 15, -19, 18, -20, 20, -21]"
2026-04-17T14:39:09.568693,-90,10,1,0,,,"[30, -31, 17, 0, 3, 8, 7, 5, 9, 2, 9, 0, 10, 0, 12, 1, 12, -1, 10, -3, 7, -4, 5, -5, 5, -5, 5, -6, 4, -5, 3, -4, 4, -4, 8, -4, 9, -3, 8, 0, 7, 0, 6, 0, 8, 2, 8, 4, 8, 4, 10, 4, 10, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 5, 1, 6, 1, 6, 0, 6, 0, 5, 1, 3, 2, 3, 4, 2, 6, 1, 6, 3, 5, 4, 6, 3, 8, 1, 8, 2, 7, 5, 6, 8, 4, 7, 5, 8, 7, 9, 5, 9, 3, 11, 1, 13, -1, 11, 2, 10, 3, 10]"
2026-04-17T14:39:09.602604,-86,10,1,0,,,"[30, -31, 17, 0, -10, -12, -11, -12, -12, -9, -13, -6, -12, -6, -11, -4, -12, 0, -14, 3, -14, 6, -11, 8, -9, 9, -9, 11, -7, 10, -2, 9, 1, 11, 2, 10, 4, 9, 6, 10, 8, 9, 10, 8, 12, 6, 13, 5, 12, 6, 9, 8, 8, 9, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 12, 21, 10, 23, 6, 24, 4, 27, 3, 32, 0, 33, -2, 33, -3, 33, -4, 32, -4, 30, -3, 29, -3, 28, -2, 26, 1, 22, 2, 17, 2, 14, 2, 14, 1, 11, 0, 5, 0, 3, -2, 0, -3, -4, -5, -4, -4, -6, -2, -10, -1, -14]"
2026-04-17T14:39:09.635166,-72,10,1,0,,,"[-7, -112, 15, 0, 18, -18, 18, -17, 17, -17, 16, -17, 15, -17, 13, -17, 10, -18, 7, -19, 4, -20, 1, -23, -2, -25, -5, -27, -6, -29, -5, -31, -4, -34, -4, -36, -1, -37, 3, -38, 6, -38, 7, -38, 8, -37, 8, -36, 7, -34, 8, -32, 9, -29, 2, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 5, -1, 4, 0, 3, 1, 2, 2, 1, 3, 0, 5, -1, 6, -1, 7, -1, 7, -1, 8, 0, 9, 0, 10, 1, 11, 1, 11, 2, 11, 2, 9, -1, 9, -4, 9, -5, 9, -7, 9, -10, 9, -12, 10, -15, 11, -18, 12, -20]"
2026-04-17T14:39:09.669115,-87,10,1,0,,,"[24, -127, 17, 0, 5, 7, 4, 7, 5, 6, 7, 3, 8, 1, 6, -3, 3, -6, 3, -7, 2, -8, 0, -11, -1, -12, -1, -10, -2, -10, -4, -13, -7, -11, -10, -7, -14, -5, -17, -7, -17, -11, -17, -12, -17, -10, -16, -8, -16, -6, -17, -4, -16, -6, -4, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6, -8, -24, -5, -25, 0, -27, 2, -27, 3, -27, 5, -30, 6, -33, 8, -34, 9, -29, 9, -25, 6, -24, 6, -24, 6, -21, 2, -18, -2, -14, -3, -11, -2, -8, -1, -6, -2, -4, -3, -4, -1, -3, -2, 0, -3, 5, 0, 7, 1, 8, 2, 8]"
2026-04-17T14:39:09.699909,-87,10,1,0,,,"[30, -31, 17, 0, 9, 0, 9, 1, 10, -1, 6, -5, 3, -6, 1, -5, 0, -3, -1, -3, -3, -4, -6, -4, -10, -5, -11, -5, -12, -3, -14, -4, -15, -3, -17, -1, -20, 0, -22, 2, -22, 4, -22, 4, -21, 4, -19, 4, -17, 5, -19, 3, -22, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 2, -15, 6, -19, 5, -24, 3, -27, 0, -28, -2, -28, -5, -28, -8, -27, -10, -26, -11, -25, -10, -23, -9, -22, -8, -24, -8, -21, -9, -15, -9, -13, -4, -12, 2, -8, 2, -5, -1, -4, -1, -2, 1, -1, 5, 1, 7, 4, 8, 7, 6, 11, 5]"
2026-04-17T14:39:09.730102,-86,10,1,0,,,"[0, 1, 16, 0, 10, -3, 8, -6, 7, -5, 6, -1, 3, 2, 1, 3, 2, 5, 1, 6, -1, 6, -4, 9, -4, 12, -2, 13, 0, 12, -1, 12, 0, 13, 3, 15, 3, 17, 4, 17, 7, 16, 8, 16, 8, 15, 9, 13, 12, 13, 10, 14, 5, 16, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 3, -22, 10, -23, 7, -26, 4, -31, 3, -34, 2, -31, -3, -29, -7, -31, -6, -31, -6, -30, -7, -29, -6, -27, -4, -24, -3, -19, -1, -17, 3, -17, 6, -15, 7, -8, 6, -4, 5, -4, 6, -2, 5, 3, 2, 9, 0, 13, 2, 14, 3, 14, 1]"
2026-04-17T14:39:09.759900,-70,10,1,0,,,"[17, 17, 17, 0, -20, 25, -21, 25, -22, 25, -22, 24, -21, 23, -20, 22, -17, 22, -14, 21, -11, 20, -7, 19, -3, 18, 0, 18, 3, 18, 7, 20, 8, 21, 8, 23, 8, 24, 9, 25, 9, 26, 9, 27, 8, 28, 7, 29, 4, 28, 2, 25, 1, 23, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3, -4, -10, -3, -10, -3, -9, -3, -9, -3, -9, -3, -9, -3, -8, -3, -8, -3, -8, -2, -8, -1, -7, -1, -7, -1, -6, 0, -4, 0, -3, -1, -1, -1, 1, -2, 3, -2, 6, -4, 10, -5, 13, -6, 16, -9, 19, -11, 21, -13, 21, -14, 21]"
2026-04-17T14:39:09.790731,-70,10,1,0,,,"[17, 17, 17, 0, -28, -17, -28, -18, -28, -19, -28, -18, -27, -17, -26, -16, -25, -14, -24, -11, -22, -8, -20, -5, -20, -2, -20, 2, -21, 5, -21, 8, -21, 10, -22, 11, -23, 11, -25, 12, -27, 11, -28, 11, -29, 11, -29, 9, -28, 8, -26, 5, -24, 4, -6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -2, 8, -6, 8, -5, 7, -5, 7, -4, 7, -5, 7, -5, 7, -5, 7, -4, 7, -4, 7, -3, 6, -3, 5, -2, 5, -2, 4, -2, 2, -2, 0, -2, -2, -1, -5, -1, -8, -1, -11, -1, -14, -2, -17, -4, -20, -5, -23, -7, -25, -9, -27, -11]"
2026-04-17T14:39:09.822133,-85,10,1,0,,,"[0, 1, 16, 0, 18, -2, 17, -4, 16, -3, 14, -1, 13, 1, 12, 0, 8, 0, 8, 1, 10, 3, 8, 5, 4, 8, 2, 11, 2, 13, 5, 12, 7, 11, 8, 12, 9, 16, 10, 17, 11, 15, 11, 16, 12, 19, 12, 20, 12, 20, 10, 19, 9, 19, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 4, -21, 15, -23, 12, -27, 9, -29, 6, -30, 3, -34, 1, -36, 0, -34, -1, -32, -2, -31, -2, -30, 0, -29, 1, -27, 0, -22, 1, -19, 4, -17, 7, -12, 9, -8, 10, -6, 10, -4, 10, 1, 10, 3, 7, 5, 6, 10, 5, 14, 1, 15, 0]"
2026-04-17T14:39:09.852030,-84,10,1,0,,,"[30, -31, 17, 0, 10, 17, 11, 18, 10, 19, 10, 16, 9, 14, 7, 14, 6, 13, 5, 9, 3, 6, 2, 6, 0, 6, -3, 6, -6, 7, -7, 8, -8, 8, -9, 9, -11, 12, -12, 13, -11, 14, -10, 15, -12, 17, -13, 17, -15, 16, -16, 15, -18, 14, -5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -1, -22, -4, -24, -5, -26, -8, -27, -9, -27, -12, -26, -16, -26, -22, -25, -24, -25, -24, -27, -25, -26, -25, -25, -24, -25, -20, -23, -16, -21, -12, -18, -8, -14, -4, -11, -1, -9, 2, -8, 6, -6, 9, -2, 11, 3, 14, 5, 17, 6, 18, 8, 19]"
2026-04-17T14:39:09.883244,-69,10,1,0,,,"[24, -127, 17, 0, 6, -34, 8, -34, 8, -34, 8, -33, 7, -31, 5, -30, 3, -27, 0, -25, -3, -22, -6, -20, -9, -18, -13, -16, -16, -14, -18, -13, -21, -13, -23, -14, -24, -14, -25, -14, -26, -16, -26, -17, -26, -18, -25, -19, -23, -19, -20, -19, -18, -18, -5, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8, 1, 8, 1, 7, 1, 7, 1, 6, 1, 6, 1, 6, 1, 6, 0, 6, 0, 6, -1, 5, -1, 5, -2, 3, -2, 2, -3, 0, -4, -3, -4, -5, -4, -8, -5, -11, -5, -14, -5, -17, -4, -21, -3, -24, -1, -26, 1, -29, 2, -31]"
2026-04-17T14:39:09.916376,-83,10,1,0,,,"[0, 1, 16, 0, 17, 21, 21, 20, 20, 19, 17, 17, 17, 15, 18, 15, 15, 13, 12, 12, 9, 13, 4, 13, 1, 9, -1, 7, -2, 8, -2, 8, -1, 9, -2, 11, -4, 12, -6, 13, -7, 17, -8, 19, -8, 19, -7, 18, -7, 20, -8, 21, -10, 20, -3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, -20, -1, -23, -6, -26, -11, -26, -15, -26, -18, -26, -20, -26, -20, -27, -20, -26, -21, -26, -22, -27, -21, -26, -21, -24, -19, -21, -15, -20, -10, -19, -7, -17, -6, -14, -4, -12, 1, -9, 7, -2, 10, 3, 11, 5, 14, 8, 18, 13, 20, 17, 21]"
2026-04-17T14:39:09.950139,-83,10,1,0,,,"[24, -127, 17, 0, 31, -9, 28, -11, 24, -8, 21, -6, 21, -5, 20, -4, 17, -4, 12, -1, 10, 0, 11, 1, 9, 1, 5, 3, 5, 4, 6, 5, 5, 8, 6, 12, 8, 14, 9, 13, 10, 12, 8, 15, 6, 19, 7, 20, 7, 19, 6, 20, 5, 22, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 6, -4, 24, -8, 20, -14, 18, -19, 20, -22, 22, -23, 24, -23, 24, -24, 21, -27, 17, -30, 15, -29, 17, -25, 18, -24, 15, -21, 13, -17, 13, -14, 16, -9, 15, -4, 12, -2, 5, 0, 3, 4, 6, 11, 7, 17, 4, 20, -2, 19, -3, 18, -2]"
2026-04-17T14:39:09.979041,-70,10,1,0,,,"[-7, -112, 15, 0, -2, 28, -3, 28, -4, 30, -4, 30, -3, 28, -2, 27, 0, 24, 1, 21, 3, 19, 5, 17, 8, 14, 10, 12, 14, 11, 19, 11, 21, 12, 23, 13, 25, 14, 26, 14, 27, 16, 27, 17, 27, 20, 25, 22, 22, 23, 19, 23, 17, 22, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -3, 0, -2, 0, -1, -1, 0, -2, 0, -2, 1, -3, 2, -5, 2, -5, 2, -6, 2, -7, 2, -8, 2, -9, 2, -9, 1, -8, 1, -8, 2, -7, 3, -5, 3, -4, 5, -2, 7, -1, 10, 1, 12, 1, 15, 0, 18, 0, 20, 1, 23]"
2026-04-17T14:39:10.012008,-83,10,1,0,,,"[0, 1, 16, 0, -27, -1, -26, 0, -27, 1, -26, 0, -21, -2, -17, -2, -17, -1, -15, 1, -13, 2, -12, 1, -11, -2, -10, -5, -9, -5, -8, -6, -8, -10, -8, -11, -8, -12, -9, -12, -10, -12, -13, -13, -15, -15, -14, -16, -14, -17, -14, -17, -14, -16, -4, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, -1, 23, -1, 25, 2, 28, 7, 29, 12, 28, 14, 29, 14, 29, 15, 28, 16, 28, 15, 28, 15, 27, 14, 28, 12, 28, 9, 24, 7, 19, 4, 16, 2, 13, 0, 10, -3, 5, -7, 0, -8, -6, -8, -10, -9, -13, -8, -16, -5, -19, -4, -22, -8]"
2026-04-17T14:39:10.042315,-83,10,1,0,,,"[24, -127, 17, 0, -23, 0, -22, -1, -19, -2, -19, -4, -19, -6, -20, -8, -22, -9, -22, -9, -19, -7, -17, -6, -15, -6, -11, -4, -8, -4, -8, -6, -8, -8, -5, -11, -3, -11, -2, -13, -2, -16, -3, -17, -1, -18, 1, -20, 1, -22, 1, -23, 0, -25, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -6, 11, -19, 14, -13, 20, -7, 24, -2, 27, 0, 30, 0, 35, 0, 39, 2, 42, 2, 42, -1, 40, -2, 36, -2, 34, -4, 30, -5, 26, -6, 22, -8, 17, -8, 11, -8, 6, -9, -1, -10, -8, -10, -12, -7, -16, -4, -20, -4, -25, -3, -28, -4]"
2026-04-17T14:39:10.074621,-83,15,1,0,,,"[30, -32, 1, 0, 15, -7, 14, -11, 13, -13, 16, -14, 17, -14, 14, -12, 9, -12, 6, -11, 3, -11, 0, -10, -5, -11, -10, -12, -15, -14, -20, -19, -20, -23, -18, -27, -16, -29, -10, -27, -5, -27, -4, -25, -3, -20, -2, -15, -4, -13, -6, -12, -7, -12, -2, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 15, 21, 12, 24, 8, 24, 7, 22, 8, 21, 9, 21, 9, 22, 11, 23, 13, 24, 14, 23, 15, 23, 17, 25, 17, 26, 14, 26, 12, 25, 10, 23, 9, 21, 9, 19, 11, 15, 12, 12, 12, 10, 13, 5, 15, 0, 18, -2, 20, -3, 19, -4]"
2026-04-17T14:39:10.104058,-89,15,1,0,,,"[82, 32, 5, 0, -3, -4, 0, -2, 0, 2, 0, 7, 1, 10, -2, 8, -5, 8, -8, 12, -10, 14, -9, 13, -9, 13, -9, 13, -9, 12, -8, 10, -6, 11, -7, 13, -8, 12, -9, 13, -9, 14, -7, 12, -5, 10, -4, 7, -2, 3, -1, 2, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 6, -3, 8, -3, 6, -2, 5, -4, 5, -5, 6, -6, 5, -6, 5, -5, 5, -5, 3, -5, 1, -3, 4, -1, 5, -2, 2, -4, -1, -7, -4, -8, -7, -9, -7, -8, -7, -9, -8, -11, -9, -13, -11, -13, -12, -12, -9, -10, -6, -10, -5, -12]"
2026-04-17T14:39:10.136687,-83,10,1,0,,,"[30, -31, 17, 0, 13, -19, 12, -20, 10, -20, 10, -18, 10, -16, 8, -16, 6, -15, 8, -14, 8, -13, 7, -10, 7, -6, 8, -3, 9, -2, 10, -3, 11, -3, 15, -3, 18, -3, 18, -2, 19, -1, 20, -2, 20, -3, 20, -2, 20, -2, 21, -3, 22, -4, 5, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 5, -8, 21, -11, 19, -16, 18, -18, 18, -20, 19, -21, 18, -23, 18, -25, 17, -26, 16, -27, 17, -25, 17, -24, 15, -22, 16, -20, 16, -17, 15, -14, 15, -10, 14, -7, 11, -5, 9, -2, 7, 1, 3, 3, 0, 7, -3, 11, -4, 14, -8, 14, -12]"
2026-04-17T14:39:10.167993,-71,10,1,0,,,"[-13, 48, 15, 0, 32, -20, 34, -19, 35, -18, 36, -17, 35, -15, 33, -16, 31, -16, 28, -16, 24, -15, 21, -15, 17, -15, 12, -15, 8, -16, 5, -17, 3, -19, 1, -20, 0, -21, -1, -22, -1, -24, -2, -24, -3, -24, -3, -24, -2, -23, -2, -22, -1, -20, -1, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -6, -1, -6, -1, -5, -1, -4, -2, -3, -1, -3, -1, -3, 0, -3, 0, -3, -1, -2, -1, -1, -2, 0, -2, 1, -3, 1, -4, 1, -5, 1, -7, 2, -9, 3, -11, 5, -13, 8, -16, 10, -18, 13, -20, 16, -21, 19, -22, 22, -22, 24, -22]"
2026-04-17T14:39:10.199669,-71,10,1,0,,,"[-13, 48, 15, 0, 17, -36, 20, -36, 22, -35, 23, -35, 23, -34, 22, -32, 21, -31, 19, -29, 16, -26, 13, -24, 8, -22, 4, -20, 1, -18, -2, -17, -6, -17, -8, -18, -10, -19, -12, -19, -13, -20, -14, -21, -14, -21, -15, -20, -14, -20, -12, -19, -12, -17, -3, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, -5, 2, -4, 2, -3, 1, -2, 1, -2, 1, -2, 1, -2, 1, -1, 1, -1, 0, -1, 0, -1, 0, -1, -1, -2, -2, -1, -3, -1, -4, -2, -6, -2, -8, -2, -11, -1, -14, 0, -17, 1, -20, 2, -23, 3, -27, 5, -29, 7, -31, 8, -32]"
2026-04-17T14:39:10.230322,-84,15,1,0,,,"[30, -32, 1, 0, 26, 30, 24, 31, 23, 30, 22, 28, 20, 27, 18, 26, 18, 23, 18, 23, 18, 24, 20, 23, 22, 21, 22, 21, 23, 23, 25, 25, 22, 23, 17, 21, 14, 18, 13, 16, 11, 13, 8, 11, 7, 11, 6, 11, 4, 9, 3, 9, 3, 11, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 2, 0, 2, 1, 3, 2, 6, 1, 6, 1, 6, 0, 7, 0, 9, 0, 11, 1, 11, 1, 11, 1, 11, 1, 11, 2, 13, 3, 12, 3, 11, 5, 14, 7, 16, 9, 18, 10, 20, 10, 21, 13, 22, 15, 25, 16, 29]"
2026-04-17T14:39:10.266518,-88,15,1,0,,,"[30, -32, 1, 0, -11, -7, -10, -5, -9, -2, -5, 0, -1, 2, -1, 3, 0, 1, 6, 1, 11, 2, 11, 3, 10, 3, 13, 1, 17, 2, 19, 5, 19, 7, 20, 6, 22, 6, 22, 7, 20, 8, 16, 9, 14, 8, 12, 8, 8, 8, 5, 8, 2, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 2, -1, 8, 1, 7, 3, 6, 4, 7, 4, 7, 6, 6, 7, 8, 7, 9, 7, 8, 6, 9, 5, 8, 5, 6, 6, 4, 3, 0, -1, -3, -3, -5, -5, -8, -7, -11, -9, -12, -10, -14, -12, -17, -13, -17, -14, -15, -16, -13, -15, -12, -15, -13]"
2026-04-17T14:39:10.295386,-70,10,1,0,,,"[17, 17, 17, 0, -34, 5, -35, 4, -36, 3, -36, 2, -36, 2, -34, 1, -32, 2, -29, 2, -26, 2, -23, 3, -20, 5, -16, 7, -13, 9, -11, 10, -9, 13, -7, 15, -7, 17, -6, 18, -6, 19, -7, 20, -8, 20, -8, 20, -8, 19, -8, 18, -8, 16, -2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 3, -3, 3, -3, 2, -3, 1, -4, 1, -4, 1, -5, 1, -5, 2, -5, 1, -4, 1, -4, 1, -4, 1, -3, 1, -3, 0, -3, -1, -2, -2, -1, -4, 1, -6, 3, -7, 5, -10, 7, -13, 8, -17, 9, -20, 9, -23, 10, -26, 10, -28, 9]"
2026-04-17T14:39:10.325611,-71,10,1,0,,,"[17, 17, 17, 0, -36, 13, -38, 12, -40, 12, -40, 10, -39, 9, -38, 8, -35, 8, -32, 8, -28, 9, -24, 9, -20, 10, -15, 10, -11, 12, -8, 14, -6, 16, -5, 18, -4, 20, -3, 22, -3, 23, -3, 24, -3, 25, -4, 25, -5, 24, -5, 22, -5, 20, -2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 3, -4, 3, -4, 2, -5, 1, -5, 1, -5, 2, -5, 2, -5, 1, -6, 1, -6, 1, -5, 1, -4, 0, -4, 0, -3, -1, -2, -1, -2, -2, 0, -4, 1, -5, 3, -7, 6, -10, 8, -14, 11, -16, 12, -19, 14, -23, 15, -26, 16, -28, 16]"
2026-04-17T14:39:10.356019,-90,10,1,0,,,"[28, -64, 1, 0, 0, -15, 0, -13, 1, -9, 1, -9, 4, -10, 7, -11, 10, -9, 10, -6, 10, -6, 11, -10, 12, -12, 10, -11, 9, -10, 11, -9, 9, -8, 5, -8, 4, -7, 2, -5, 1, -3, 1, -2, 0, -1, 0, 1, 1, 1, 0, 2, -3, 5, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 1, -5, 4, -1, 1, 1, -2, 1, -5, 1, -7, 3, -9, 3, -11, 2, -12, 3, -14, 1, -16, -2, -16, -5, -14, -6, -12, -4, -12, -3, -10, -1, -8, 1, -5, 4, -3, 6, -3, 7, -2, 8, -5, 7, -10, 7, -13, 9, -16, 13, -19, 13, -18]"
2026-04-17T14:39:10.436380,-20,11,1,0,,,"[30, -32, 1, 0, 18, -14, 18, -14, 18, -14, 18, -14, 18, -15, 17, -15, 17, -15, 17, -15, 17, -16, 17, -17, 17, -17, 17, -17, 17, -16, 18, -16, 18, -16, 18, -16, 19, -15, 19, -14, 19, -14, 18, -13, 18, -13, 18, -12, 18, -12, 18, -11, 19, -10, 4, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -3, 12, -9, 12, -9, 13, -9, 13, -9, 14, -9, 15, -9, 15, -9, 16, -9, 16, -9, 17, -9, 17, -9, 17, -9, 17, -9, 17, -9, 17, -9, 17, -9, 17, -9, 17, -9, 17, -10, 17, -11, 17, -11, 17, -11, 17, -12, 18, -13, 18, -13, 18, -13]"
