timestamp,rssi,rate,channel,data_length,magnitude,phase,csi_data
2026-04-17T14:47:34.381239,-86,10,1,128,-18,-92,"[28, -64, 1, 0, -1, 18, -1, 16, 0, 14, 1, 12, 1, 11, 3, 10, 6, 7, 7, 5, 7, 5, 6, 5, 5, 6, 3, 6, 5, 3, 8, 2, 8, 3, 6, 4, 6, 4, 5, 3, 4, 2, 3, 2, 3, 2, 3, 2, 4, 1, 4, 2, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 3, -3, 13, -5, 13, -6, 14, -8, 14, -8, 14, -7, 16, -8, 17, -8, 18, -9, 18, -11, 19, -13, 21, -12, 21, -12, 19, -12, 18, -11, 18, -10, 19, -10, 19, -11, 18, -9, 18, -7, 18, -6, 19, -5, 19, -3, 18, -3, 17, -3, 18, -4, 21]"
2026-04-17T14:47:34.423661,-86,10,1,128,-18,-92,"[28, -64, 1, 0, 15, 1, 18, -1, 17, 0, 12, 1, 11, 1, 12, 2, 13, 1, 11, -2, 8, -3, 8, -3, 8, -3, 9, -3, 11, -2, 11, -2, 9, -3, 8, -2, 7, 0, 5, -1, 4, -3, 5, -4, 5, -4, 6, -1, 5, 1, 4, -1, 4, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -2, 15, -3, 14, 0, 14, 3, 15, 3, 17, 2, 17, 3, 18, 4, 19, 4, 19, 7, 20, 9, 21, 10, 21, 11, 21, 12, 21, 11, 20, 10, 19, 10, 20, 8, 21, 9, 21, 11, 20, 11, 21, 8, 20, 5, 20, 5, 20, 6, 18, 4, 16, 3]"
2026-04-17T14:47:34.460018,-80,10,1,128,0,1,"[0, 1, 16, 0, -31, 16, -30, 16, -29, 16, -30, 18, -29, 21, -28, 22, -27, 22, -25, 22, -22, 23, -23, 25, -23, 26, -20, 27, -18, 27, -16, 26, -15, 24, -14, 22, -12, 23, -11, 22, -10, 19, -9, 16, -7, 14, -6, 11, -6, 9, -6, 7, -5, 4, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -2, -18, -1, -18, 1, -16, 4, -14, 7, -13, 8, -12, 9, -9, 10, -6, 9, -6, 8, -5, 7, -2, 6, 1, 5, 2, 3, 4, 2, 6, -1, 6, -3, 6, -4, 10, -7, 12, -11, 12, -14, 12, -16, 11, -19, 11, -21, 14, -23, 15, -27, 14]"
2026-04-17T14:47:34.500366,-86,10,1,128,-18,-92,"[28, -64, 1, 0, -7, 7, -10, 6, -12, 7, -12, 8, -10, 10, -5, 11, -3, 10, -3, 10, -4, 8, -6, 6, -5, 5, -4, 3, -5, 4, -4, 7, -1, 8, 1, 8, -1, 7, -3, 6, -2, 5, -1, 2, -2, 1, -2, 1, -2, 2, -2, 3, -2, 3, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 2, -11, 9, -11, 9, -11, 9, -12, 10, -14, 12, -15, 12, -18, 10, -20, 10, -19, 9, -15, 11, -14, 12, -18, 10, -23, 11, -25, 12, -25, 8, -25, 3, -21, 2, -17, 5, -16, 11, -16, 14, -14, 13, -12, 9, -11, 10, -10, 13, -11, 11, -14, 8]"
2026-04-17T14:47:34.539094,-71,10,1,128,68,90,"[23, 113, 17, 0, 14, -19, 14, -20, 13, -21, 11, -21, 9, -21, 6, -21, 3, -21, 0, -21, -3, -21, -7, -20, -9, -20, -10, -19, -12, -19, -14, -18, -14, -18, -15, -17, -15, -16, -15, -16, -15, -16, -15, -15, -15, -14, -15, -13, -14, -13, -14, -12, -13, -10, -4, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 2, -2, 10, -4, 10, -6, 11, -8, 11, -10, 10, -11, 9, -12, 8, -13, 6, -14, 5, -15, 3, -15, 1, -14, -1, -13, -3, -12, -5, -10, -7, -8, -9, -5, -12, -2, -14, 0, -16, 3, -17, 6, -18, 8, -19, 11, -19, 12, -20, 14, -20, 15, -20]"
2026-04-17T14:47:34.581326,-71,10,1,128,68,90,"[23, 113, 17, 0, 3, -24, 3, -24, 1, -24, -1, -24, -3, -23, -5, -22, -7, -20, -10, -18, -13, -16, -16, -15, -18, -13, -19, -11, -21, -10, -21, -9, -22, -8, -22, -7, -22, -7, -21, -6, -21, -6, -21, -6, -21, -6, -20, -5, -18, -4, -17, -3, -16, -3, -4, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 10, 2, 11, 0, 11, -2, 12, -3, 13, -5, 13, -6, 13, -8, 12, -10, 11, -11, 9, -11, 7, -12, 5, -12, 3, -12, 0, -12, -3, -11, -6, -10, -8, -9, -12, -7, -15, -5, -17, -3, -20, -1, -22, 0, -23, 2, -24, 3, -24, 4, -25]"
2026-04-17T14:47:34.621332,-71,10,1,128,-59,-105,"[-7, -112, 15, 0, 10, 22, 10, 22, 10, 22, 11, 20, 13, 17, 15, 14, 17, 12, 17, 9, 19, 5, 20, 3, 21, 1, 21, -2, 21, -3, 21, -4, 22, -5, 22, -6, 21, -7, 20, -7, 20, -7, 19, -7, 19, -7, 18, -8, 17, -8, 15, -7, 14, -6, 3, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -2, -9, -7, -9, -9, -8, -11, -6, -12, -5, -13, -5, -14, -3, -14, -1, -15, 1, -15, 2, -13, 3, -12, 6, -11, 8, -9, 9, -8, 11, -6, 11, -3, 11, 1, 12, 4, 12, 7, 12, 10, 12, 14, 12, 16, 11, 19, 10, 20, 9, 22, 10, 22]"
2026-04-17T14:47:34.664283,-80,10,1,128,0,-61,"[30, -31, 17, 0, 16, 30, 18, 30, 19, 31, 20, 30, 20, 30, 21, 30, 22, 30, 22, 28, 23, 26, 24, 25, 24, 24, 23, 21, 21, 17, 22, 16, 23, 16, 22, 16, 21, 15, 20, 14, 17, 13, 13, 11, 10, 10, 9, 8, 7, 7, 4, 5, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 1, -13, 6, -14, 5, -14, 2, -14, 0, -13, -1, -13, -3, -12, -5, -11, -5, -8, -6, -5, -7, -4, -6, -2, -7, 2, -8, 4, -7, 5, -4, 6, -1, 8, 1, 11, 3, 13, 4, 13, 8, 16, 12, 17, 15, 16, 17, 18, 21, 20, 24, 21, 25]"
2026-04-17T14:47:34.698643,-80,10,1,128,0,1,"[0, 1, 16, 0, -36, 4, -35, 5, -36, 6, -36, 7, -36, 8, -35, 10, -34, 11, -33, 13, -31, 13, -29, 15, -29, 17, -27, 17, -24, 17, -23, 17, -23, 18, -23, 17, -21, 16, -18, 14, -17, 14, -17, 12, -14, 9, -10, 7, -8, 5, -9, 3, -5, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 3, -17, 4, -15, 5, -14, 8, -13, 9, -11, 9, -10, 10, -7, 11, -4, 10, -3, 8, -1, 7, 1, 6, 3, 4, 5, 2, 5, 0, 5, -2, 5, -3, 5, -6, 6, -10, 7, -14, 9, -16, 8, -17, 8, -21, 8, -26, 8, -28, 8, -32, 7]"
2026-04-17T14:47:34.739864,-71,10,1,128,68,90,"[23, 113, 17, 0, -18, -19, -18, -18, -18, -17, -19, -15, -20, -13, -19, -10, -19, -7, -20, -3, -21, 0, -20, 3, -21, 6, -21, 8, -21, 9, -20, 10, -19, 11, -19, 12, -18, 13, -18, 13, -17, 13, -17, 13, -17, 13, -16, 12, -14, 12, -13, 11, -12, 10, -3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 10, 3, 10, 5, 9, 7, 9, 9, 8, 11, 7, 12, 6, 13, 4, 13, 3, 13, 1, 14, -1, 13, -3, 13, -5, 12, -7, 10, -9, 7, -11, 5, -12, 3, -14, -1, -15, -4, -16, -7, -17, -10, -17, -13, -17, -15, -17, -16, -17, -18, -17, -19]"
2026-04-17T14:47:34.777851,-80,10,1,128,0,1,"[0, 1, 16, 0, -28, 22, -30, 20, -29, 20, -28, 22, -28, 23, -27, 24, -24, 24, -22, 24, -22, 23, -21, 25, -18, 26, -17, 26, -15, 27, -13, 27, -11, 28, -10, 28, -10, 25, -10, 22, -11, 20, -10, 17, -8, 14, -7, 12, -7, 8, -6, 6, -4, 5, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4, -4, -14, -3, -13, -2, -12, 0, -13, 2, -13, 4, -12, 5, -11, 7, -9, 7, -6, 7, -4, 7, -4, 5, -1, 3, 2, 2, 3, 0, 4, -2, 7, -4, 9, -7, 10, -9, 11, -11, 11, -13, 12, -15, 14, -18, 15, -21, 16, -23, 17, -25, 19]"
2026-04-17T14:47:34.807679,-71,10,1,128,68,90,"[23, 113, 17, 0, 12, 27, 13, 26, 14, 26, 15, 24, 17, 21, 19, 19, 20, 15, 22, 12, 24, 8, 26, 5, 26, 1, 27, -2, 27, -3, 26, -5, 26, -6, 26, -7, 26, -7, 26, -8, 26, -8, 26, -9, 25, -9, 23, -9, 21, -9, 19, -8, 17, -7, 4, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -2, -11, -8, -11, -10, -10, -13, -9, -15, -7, -17, -5, -18, -3, -18, -1, -18, 1, -18, 4, -18, 5, -16, 8, -14, 10, -13, 10, -11, 11, -7, 13, -3, 14, 1, 14, 5, 14, 9, 14, 13, 14, 17, 14, 20, 13, 23, 13, 25, 13, 26, 12, 27]"
2026-04-17T14:47:34.838237,-71,10,1,128,-59,-105,"[-7, -112, 15, 0, 13, 23, 13, 22, 15, 21, 16, 19, 17, 17, 18, 14, 19, 11, 20, 7, 22, 3, 23, 0, 24, -2, 24, -4, 24, -5, 24, -7, 23, -8, 23, -9, 23, -10, 23, -10, 22, -10, 22, -10, 21, -10, 20, -10, 18, -10, 16, -9, 15, -8, 3, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -2, -12, -5, -11, -8, -10, -10, -10, -12, -9, -14, -7, -15, -6, -16, -4, -16, -2, -16, 0, -16, 2, -15, 4, -14, 7, -12, 9, -10, 10, -7, 11, -4, 12, -1, 13, 3, 15, 6, 15, 10, 15, 13, 15, 16, 14, 19, 14, 20, 14, 22, 14, 23]"
2026-04-17T14:47:34.868227,-80,10,1,128,0,-61,"[30, -31, 17, 0, 24, -26, 25, -26, 24, -25, 24, -26, 24, -27, 23, -28, 22, -28, 20, -30, 17, -30, 16, -30, 15, -30, 14, -31, 12, -33, 11, -31, 10, -29, 8, -27, 7, -26, 6, -25, 6, -22, 7, -19, 7, -16, 5, -13, 3, -10, 3, -7, 3, -5, 1, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6, 14, 4, 14, 3, 13, 1, 13, 0, 13, -2, 12, -4, 11, -6, 9, -7, 7, -7, 6, -7, 4, -7, 2, -6, -1, -4, -4, -3, -5, -1, -8, -1, -11, 0, -12, 3, -13, 6, -14, 8, -16, 9, -18, 11, -20, 15, -22, 17, -24, 18, -24]"
2026-04-17T14:47:34.896650,-80,10,1,128,0,1,"[0, 1, 16, 0, -10, 37, -11, 36, -10, 34, -9, 34, -7, 36, -4, 37, -2, 37, -2, 35, -2, 33, -1, 31, 1, 31, 3, 31, 4, 29, 4, 28, 6, 28, 7, 27, 7, 24, 8, 21, 8, 19, 7, 17, 5, 14, 3, 12, 1, 10, 0, 7, 0, 6, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -3, -12, -9, -11, -10, -9, -12, -7, -12, -5, -12, -3, -11, -1, -11, 0, -11, 2, -10, 4, -10, 6, -8, 7, -4, 7, 0, 6, 2, 5, 3, 5, 5, 4, 7, 3, 9, 1, 12, -1, 15, -2, 17, -3, 19, -3, 24, -6, 27, -7, 28, -9, 28]"
2026-04-17T14:47:34.923529,-85,9,1,128,-18,-92,"[28, -64, 1, 0, 14, -16, 15, -16, 15, -18, 15, -20, 13, -20, 13, -20, 12, -18, 12, -14, 13, -12, 13, -10, 8, -8, 4, -8, 0, -6, -4, -5, -5, -6, -3, -8, -3, -9, -5, -9, -3, -9, -2, -9, -1, -10, 0, -8, 1, -3, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 27, 3, 24, 5, 20, 7, 16, 8, 13, 7, 13, 5, 13, 1, 15, -1, 18, 0, 22, 1, 24, 1, 26, 2, 28, 4, 27, 4, 26, 3, 25, 4, 24, 5, 21, 4, 21, 2, 22, 1, 20, -1, 18, -4, 18, -6, 19, -7, 18, -8, 16, -7]"
2026-04-17T14:47:34.951310,-80,10,1,128,0,1,"[0, 1, 16, 0, 17, 31, 16, 30, 15, 32, 16, 33, 18, 33, 19, 32, 20, 32, 21, 29, 21, 26, 21, 24, 21, 23, 22, 22, 21, 21, 22, 19, 23, 17, 21, 15, 20, 12, 20, 10, 18, 10, 16, 10, 13, 10, 10, 9, 6, 8, 4, 5, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 1, -15, 3, -15, 1, -15, -2, -14, -4, -13, -5, -13, -5, -12, -7, -10, -8, -7, -7, -5, -8, -3, -8, 0, -6, 3, -3, 6, -2, 6, 0, 6, 2, 7, 5, 9, 6, 11, 8, 13, 11, 13, 15, 13, 17, 13, 19, 14, 20, 14, 24, 14, 27]"
2026-04-17T14:47:34.980337,-82,10,1,128,-18,-92,"[28, -64, 1, 0, -13, 31, -9, 27, -7, 25, -6, 28, -7, 27, -6, 25, -6, 24, -7, 23, -7, 20, -6, 18, -7, 16, -6, 14, -2, 11, 2, 9, 5, 11, 6, 14, 6, 15, 5, 16, 1, 17, -2, 17, -3, 15, -4, 13, -3, 11, -3, 9, -4, 7, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 5, -3, 20, -6, 19, -9, 17, -12, 17, -15, 17, -15, 17, -17, 17, -20, 19, -20, 20, -18, 19, -19, 18, -20, 18, -20, 18, -22, 19, -24, 20, -24, 18, -23, 16, -24, 16, -24, 17, -24, 16, -21, 17, -17, 20, -15, 19, -15, 17, -16, 19, -19, 24]"
2026-04-17T14:47:35.009891,-80,10,1,128,0,-61,"[30, -31, 17, 0, -1, -31, 0, -32, 0, -32, -1, -32, -3, -32, -4, -33, -5, -33, -6, -33, -5, -33, -6, -30, -8, -28, -9, -27, -10, -27, -12, -26, -13, -24, -12, -24, -11, -22, -10, -17, -9, -14, -8, -14, -6, -14, -4, -12, -2, -9, -2, -7, -1, -5, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 12, 3, 12, 5, 11, 6, 11, 7, 8, 7, 5, 8, 5, 10, 4, 8, 2, 7, -1, 7, -2, 5, -2, 3, -3, 2, -4, 1, -5, -1, -4, -4, -4, -6, -5, -7, -5, -9, -5, -12, -5, -15, -5, -18, -4, -22, -3, -23, -2, -25, -2, -26]"
2026-04-17T14:47:35.038260,-80,10,1,128,0,1,"[0, 1, 16, 0, -33, -17, -34, -18, -35, -18, -36, -16, -36, -14, -36, -13, -35, -12, -34, -11, -34, -8, -33, -7, -32, -6, -32, -3, -31, -2, -30, -1, -29, 1, -28, 1, -24, 0, -22, 2, -22, 2, -21, 2, -18, 2, -14, 0, -10, -2, -7, -2, -5, -3, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -3, 12, -10, 13, -9, 14, -8, 13, -6, 12, -4, 11, -3, 12, -2, 12, 0, 9, 3, 6, 5, 4, 5, 2, 5, -1, 5, -4, 4, -5, 3, -6, 2, -9, 1, -13, 0, -16, 0, -17, 0, -19, -1, -20, -4, -22, -8, -26, -9, -30, -10, -32, -12]"
2026-04-17T14:47:35.068004,-71,10,1,128,68,90,"[23, 113, 17, 0, 13, -22, 12, -22, 10, -22, 8, -22, 7, -22, 4, -21, 0, -21, -4, -21, -7, -20, -11, -19, -13, -18, -14, -17, -16, -17, -16, -17, -17, -17, -18, -16, -18, -15, -18, -15, -18, -15, -18, -15, -18, -14, -17, -13, -17, -11, -15, -10, -14, -10, -4, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 11, -1, 12, -3, 12, -6, 13, -7, 13, -9, 12, -10, 10, -12, 9, -13, 7, -13, 6, -13, 5, -13, 3, -13, 1, -12, -2, -10, -6, -9, -8, -7, -10, -4, -12, -1, -15, 2, -18, 4, -19, 6, -21, 7, -22, 9, -23, 10, -23, 10, -23]"
2026-04-17T14:47:35.098058,-79,10,1,128,0,1,"[0, 1, 16, 0, 31, -13, 34, -14, 36, -15, 37, -15, 35, -17, 32, -18, 31, -19, 31, -18, 30, -17, 28, -18, 25, -19, 21, -19, 19, -21, 18, -22, 17, -22, 18, -21, 16, -20, 13, -19, 12, -17, 11, -14, 8, -11, 7, -9, 6, -7, 5, -5, 4, -3, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 17, -1, 15, -4, 12, -6, 11, -8, 12, -10, 10, -9, 9, -9, 8, -10, 6, -10, 3, -8, 1, -5, -2, -4, -4, -2, -5, 0, -5, 0, -6, 3, -6, 7, -7, 10, -11, 12, -12, 15, -11, 18, -11, 21, -11, 23, -11, 26, -11, 28, -11]"
2026-04-17T14:47:35.126914,-70,10,1,128,68,90,"[23, 113, 17, 0, -23, -12, -23, -11, -23, -9, -23, -7, -23, -5, -22, -2, -21, 1, -19, 4, -18, 7, -18, 11, -17, 14, -17, 16, -16, 17, -16, 17, -15, 18, -14, 18, -13, 19, -13, 19, -12, 19, -12, 19, -12, 18, -10, 17, -9, 17, -9, 16, -8, 15, -2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 11, -1, 12, 0, 12, 2, 12, 4, 12, 6, 11, 8, 11, 9, 10, 10, 7, 11, 6, 12, 4, 12, 3, 12, 1, 12, -2, 11, -5, 9, -8, 7, -11, 5, -13, 4, -16, 1, -18, -2, -20, -4, -21, -6, -21, -7, -23, -9, -23, -10, -24, -11]"
2026-04-17T14:47:35.155255,-71,10,1,128,-59,-105,"[-7, -112, 15, 0, 24, -4, 23, -5, 22, -7, 21, -9, 19, -11, 17, -13, 15, -16, 12, -18, 10, -19, 8, -21, 5, -22, 4, -22, 2, -23, 1, -24, 0, -24, -1, -24, -2, -23, -2, -23, -3, -23, -3, -23, -3, -22, -3, -21, -3, -20, -3, -18, -3, -17, -1, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 1, -9, 7, -11, 6, -12, 5, -14, 4, -15, 2, -15, 0, -16, -1, -15, -3, -15, -5, -14, -7, -13, -8, -10, -9, -8, -10, -5, -11, -3, -11, 0, -11, 3, -11, 7, -11, 10, -11, 14, -10, 17, -10, 19, -9, 21, -7, 23, -6, 24, -5, 24, -4]"
2026-04-17T14:47:35.184374,-80,10,1,128,0,1,"[0, 1, 16, 0, 34, -19, 33, -18, 34, -18, 34, -18, 33, -19, 32, -19, 30, -20, 29, -21, 29, -22, 27, -23, 24, -24, 22, -24, 19, -24, 16, -26, 15, -26, 15, -25, 14, -22, 12, -20, 11, -18, 11, -16, 11, -14, 9, -10, 6, -7, 3, -5, 1, -2, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 5, 13, 2, 14, 0, 14, -2, 13, -4, 13, -6, 13, -7, 11, -9, 7, -10, 4, -9, 2, -9, 0, -8, -2, -6, -4, -4, -5, -4, -6, -2, -7, 1, -8, 4, -11, 7, -12, 10, -12, 14, -12, 16, -14, 18, -16, 21, -16, 24, -16, 26, -17]"
2026-04-17T14:47:35.220846,-71,10,1,128,68,90,"[23, 113, 17, 0, 26, -8, 26, -8, 25, -10, 23, -11, 21, -14, 18, -16, 15, -17, 12, -19, 9, -21, 7, -22, 4, -23, 2, -24, 0, -25, -2, -25, -3, -25, -4, -25, -5, -25, -5, -25, -5, -25, -6, -24, -6, -23, -6, -23, -6, -21, -6, -19, -5, -18, -2, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 2, -10, 8, -12, 7, -13, 6, -15, 4, -16, 3, -16, 1, -17, -1, -16, -3, -16, -5, -15, -7, -14, -8, -12, -10, -9, -11, -7, -12, -3, -13, 0, -14, 3, -13, 7, -13, 11, -13, 14, -12, 18, -12, 21, -11, 23, -9, 25, -9, 26, -8, 26, -8]"
2026-04-17T14:47:35.252438,-70,10,1,128,-59,-105,"[-7, -112, 15, 0, -24, 6, -24, 7, -23, 8, -22, 10, -20, 11, -18, 13, -15, 15, -13, 17, -10, 18, -7, 20, -4, 21, -2, 22, -1, 22, 0, 22, 1, 22, 2, 22, 3, 22, 3, 22, 3, 22, 3, 21, 4, 20, 4, 19, 4, 18, 3, 16, 3, 15, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -3, 7, -9, 8, -9, 10, -8, 12, -7, 13, -5, 14, -4, 14, -2, 14, 0, 14, 2, 13, 3, 12, 5, 11, 7, 9, 8, 6, 8, 3, 9, 0, 10, -3, 11, -6, 12, -10, 12, -13, 11, -16, 11, -19, 10, -21, 10, -22, 9, -23, 8, -23, 7]"
2026-04-17T14:47:35.282211,-80,10,1,128,-51,-151,"[24, -127, 17, 0, -36, 0, -38, 0, -38, -2, -39, -2, -39, -2, -38, -1, -37, 0, -36, 3, -34, 6, -33, 8, -33, 8, -34, 8, -31, 9, -27, 11, -25, 12, -25, 12, -24, 10, -23, 9, -21, 9, -19, 9, -16, 7, -12, 3, -10, 2, -7, 2, -5, 1, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -4, 5, -15, 7, -15, 9, -14, 10, -14, 11, -11, 11, -8, 11, -6, 8, -5, 9, -3, 10, 0, 9, 2, 5, 2, 2, 2, 0, 4, -2, 5, -5, 5, -7, 5, -11, 4, -13, 4, -14, 6, -18, 6, -21, 4, -24, 3, -28, 3, -32, 2, -34, 1]"
2026-04-17T14:47:35.311667,-70,10,1,128,68,90,"[23, 113, 17, 0, -25, -9, -24, -8, -23, -6, -23, -4, -23, -3, -22, 0, -21, 3, -20, 6, -18, 10, -16, 14, -15, 16, -14, 18, -13, 18, -12, 19, -12, 19, -10, 19, -10, 20, -10, 20, -10, 20, -10, 20, -9, 19, -8, 18, -6, 17, -6, 16, -5, 15, -2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 11, -3, 11, -2, 12, 0, 13, 2, 13, 4, 13, 6, 12, 8, 11, 9, 9, 10, 8, 10, 7, 11, 5, 11, 3, 12, 0, 11, -4, 10, -7, 9, -10, 8, -12, 6, -15, 3, -18, 1, -21, -1, -22, -3, -23, -4, -24, -5, -25, -7, -26, -8]"
2026-04-17T14:47:35.340381,-80,10,1,128,0,1,"[0, 1, 16, 0, 15, 29, 16, 30, 18, 31, 19, 31, 20, 31, 21, 32, 23, 30, 23, 29, 23, 28, 24, 27, 23, 25, 23, 22, 23, 19, 23, 17, 23, 16, 23, 15, 21, 14, 19, 14, 17, 13, 15, 12, 13, 10, 10, 8, 7, 6, 4, 5, 1, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 1, -13, 4, -14, 1, -15, -2, -15, -2, -14, -3, -12, -4, -11, -6, -9, -8, -7, -9, -5, -9, -2, -9, 1, -8, 2, -7, 2, -4, 4, -1, 5, 0, 8, 0, 10, 3, 12, 5, 13, 7, 13, 10, 13, 14, 14, 17, 14, 20, 14, 22, 15, 23]"
2026-04-17T14:47:35.370166,-71,10,1,128,-51,-151,"[24, -127, 17, 0, 13, -21, 12, -21, 10, -21, 9, -21, 7, -21, 4, -21, 1, -22, -2, -21, -6, -21, -9, -20, -11, -19, -12, -18, -14, -18, -15, -17, -16, -16, -17, -15, -18, -15, -18, -15, -18, -15, -18, -15, -17, -14, -17, -13, -16, -12, -15, -10, -13, -9, -4, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 10, -1, 11, -3, 12, -5, 13, -8, 12, -10, 11, -11, 11, -12, 9, -12, 7, -13, 5, -13, 3, -13, 1, -12, -1, -11, -3, -10, -6, -9, -8, -7, -10, -4, -13, 0, -15, 2, -18, 4, -19, 7, -20, 9, -21, 10, -21, 12, -22, 13, -22]"
2026-04-17T14:47:35.399077,-71,10,1,128,-59,-105,"[-7, -112, 15, 0, -22, 18, -21, 18, -19, 18, -18, 19, -15, 19, -12, 20, -8, 21, -5, 22, -1, 22, 2, 22, 5, 23, 7, 22, 8, 22, 9, 22, 11, 21, 12, 21, 12, 21, 13, 21, 13, 20, 13, 20, 12, 19, 12, 18, 12, 17, 11, 15, 10, 15, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 2, -12, 4, -13, 7, -13, 9, -13, 11, -11, 13, -10, 14, -8, 15, -6, 15, -5, 15, -3, 14, 0, 13, 2, 12, 4, 10, 6, 8, 8, 6, 10, 3, 12, -1, 13, -4, 15, -8, 17, -11, 18, -14, 18, -17, 18, -19, 18, -20, 19, -20, 19]"
2026-04-17T14:47:35.428240,-79,10,1,128,0,-61,"[30, -31, 17, 0, -36, -1, -37, 0, -35, 0, -35, -1, -37, -1, -37, 0, -35, 4, -34, 7, -34, 7, -33, 7, -31, 8, -30, 11, -31, 13, -31, 14, -29, 14, -28, 13, -26, 13, -24, 10, -21, 8, -18, 8, -17, 6, -15, 5, -12, 4, -9, 3, -7, 2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 3, -14, 5, -14, 6, -14, 7, -12, 8, -10, 9, -7, 11, -5, 11, -3, 10, -2, 8, 0, 7, 3, 4, 5, 1, 6, 0, 7, -1, 6, -3, 5, -5, 4, -7, 4, -10, 5, -14, 5, -17, 5, -18, 4, -19, 3, -22, 2, -26, 2, -28, 2]"
